ID,ENTRYTYPE,journal,title,year,volume,number,url,dblp_key,author,doi,file,grobid-version,note,pages,language,cited_by
0000001086,article,Journal of Management Information Systems,Preventive and Deterrent Controls for Software Piracy,,13,4,,,"Gopal, Ram D and Sanders, G. Lawrence",,data/pdfs/13_4/GopalSanders1997.pdf,lfoppiano/grobid:0.8.1,,,,
0000001087,article,Journal of Management Information Systems,The Information Center Career,,6,2,,,"Rainer, Rex Kelly and Carr, Houston H and Snyder, Charles A and Frolick Rex, Mark N and Rainer, Kelly and Frouck, Mark N",,data/pdfs/6_2/RainerCarrSnyderEtAl1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000001088,article,Journal of Management Information Systems,A Learning Model of Information Technology Outsourcing: Normative Implications,,26,2,,,"Cha, Hoon S and Pingry, David E and Thatcher, Matt E and Perdue, Franklin P",10.2753/MIS0742-1222260207,data/pdfs/26_2/ChaPingryThatcher2009.pdf,lfoppiano/grobid:0.8.1,,,,
0000001089,article,Journal of Management Information Systems,Does Techno-invasion Lead to Employees' Deviant Behaviors?,,39,2,,,"Chen, Yang and Wang, Xin and Benitez, Jose and Luo, Robert and Li, Dechao",10.1080/07421222.2022.2063557,data/pdfs/39_2/ChenWangBenitezEtAl2022.pdf,lfoppiano/grobid:0.8.1,,,,
0000001090,article,Journal of Management Information Systems,Modeling the Profitability of Customer Relationships: Development and Impact of Barclays de Zoete Wedd's BEATRICE,,9,2,,,"Stuchheld, Nicolas and Weber, Bruce W and Stuchfield, Nicolas",,data/pdfs/9_2/StuchfieldWeber1992.pdf,lfoppiano/grobid:0.8.1,,,,
0000001091,article,Journal of Management Information Systems,To Cyberloaf or Not to Cyberloaf: The Impact of the Announcement of Formal Organizational Controls,,34,1,,,"Khansa, Lara and Kuem, Jungwon and Siponen, Mikko and Kim, Sung S",10.1080/07421222.2017.1297173,data/pdfs/34_1/KhansaKuemSiponenEtAl2017.pdf,lfoppiano/grobid:0.8.1,,,,
0000001092,article,Journal of Management Information Systems,The Quality of User Documentation: An Instrument Validation GHOLAMREZA TORKZADEH,,5,2,,,"Torkzadeh, G.",,data/pdfs/5_2/Torkzadeh1988.pdf,lfoppiano/grobid:0.8.1,,,,
0000001093,article,Journal of Management Information Systems,"First, Do No Harm: Predictive Analytics to Reduce In-Hospital Adverse Events",,38,4,,,"Lin, Yu-Kai and Fang, Xiao",10.1080/07421222.2021.1990619,data/pdfs/38_4/LinFang2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001094,article,Journal of Management Information Systems,Design Theory for Market Surveillance Systems,,32,2,,,"Li, Xin and Sun, Sherry X and Chen, Kun and Fung, Terrance and Wang, Huaiqing",10.1080/07421222.2015.1063312,data/pdfs/32_2/LiSunChenEtAl2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000001095,article,Journal of Management Information Systems,,,14,4,,,,,data/pdfs/14_4/Zwass1998.pdf,lfoppiano/grobid:0.8.1,,,,
0000001096,article,Journal of Management Information Systems,A Structural Equation Evaluation of CASE Tools Attributes,,15,4,,,"Post, Gerald V and Kagan, Albert and Keim, Robert T",,data/pdfs/15_4/PostKaganKeim1999.pdf,lfoppiano/grobid:0.8.1,,,,
0000001097,article,Journal of Management Information Systems,"Expert, Linear Models, and Nonlinear Models of Expert Decision Making in Bankruptcy Prediction: A Lens Model Analysis",,16,1,,,"Nyoung, Choong and And, Kim and Mcleod, Raymond and Choong, Nyoung and Kim",,data/pdfs/16_1/KimMcLeod1999.pdf,lfoppiano/grobid:0.8.1,,,,
0000001098,article,Journal of Management Information Systems,Sustainability of Rewards-Based Crowdfunding: A Quasi-Experimental Analysis of Funding Targets and Backer Satisfaction,,38,3,,,"Wessel, Michael and Gleasure, Rob and Kauffman, Robert J",10.1080/07421222.2021.1987622,data/pdfs/38_3/WesselGleasureKauffman2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001099,article,Journal of Management Information Systems,An Economic Analysis of Platform Protection in the Presence of Content Substitutability,,36,3,,,"Guofang, Nan and Yao, Lina and Ho, Chad and Li, Zhiyong and Li, Minqiang and Nan, Guofang",10.1080/07421222.2019.1628952,data/pdfs/36_3/NanYaoHoEtAl2019.pdf,lfoppiano/grobid:0.8.1,,,,
0000001100,article,Journal of Management Information Systems,The Undergraduate MIS Course in A.A.C.S.B. Schools,,2,2,,,"Mcleod, Raymond",,data/pdfs/2_2/McLeod1985.pdf,lfoppiano/grobid:0.8.1,,,,
0000001101,article,Journal of Management Information Systems,"Platform Structures, Homing Preferences, and Homophilous Propensities in Online Social Networks",,34,3,,,"Hyeokkoo, Eric and Kwon, Wonseok and Oh, Taekyung and Kim",10.1080/07421222.2017.1373008,data/pdfs/34_3/KwonOhKim2017.pdf,lfoppiano/grobid:0.8.1,,,,
0000001102,article,Journal of Management Information Systems,,,30,4,,,,10.2753/MIS0742-1222300400,data/pdfs/30_4/Zwass2014a.pdf,lfoppiano/grobid:0.8.1,,,,
0000001103,article,Journal of Management Information Systems,Methodology Mashups: An Exploration of Processes Used to Maintain Software,,28,4,,,"Edberg, Dana and Ivanova, Polina and Kuechler, William",10.2753/MIS0742-1222280410,data/pdfs/28_4/EdbergIvanovaKuechler2012.pdf,lfoppiano/grobid:0.8.1,,,,
0000001104,article,Journal of Management Information Systems,Interoperability of E-Government Information Systems: Issues of Identification and Data Sharing,,23,4,,,"Otjacques, Benoît and Hitzelberger, Patrik and Feltz, Fernand",10.2753/MIS0742-1222230403,data/pdfs/23_4/OtjacquesHitzelbergerFeltz2007.pdf,lfoppiano/grobid:0.8.1,,,,
0000001105,article,Journal of Management Information Systems,The Effect of the Expressed Anger and Sadness on Online News Believability,,38,4,,,"Deng, Bingjie and Chau, Michael",10.1080/07421222.2021.1990607,data/pdfs/38_4/DengChau2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001106,article,Journal of Management Information Systems,Digital Natives or Digital Immigrants? The Impact of User Characteristics on Online Trust,,31,3,,,"Christian, Pieter and Hoffmann, Christoph and Lutz, Miriam Meckel and Hoffmann and Meckel, Miriam",10.1080/07421222.2014.995538,data/pdfs/31_3/HoffmannLutzMeckel2014.pdf,lfoppiano/grobid:0.8.1,,,,
0000001107,article,Journal of Management Information Systems,Using Electronic Meeting Technology to Support Economic Policy Development in New Zealand: Short-Term Results,,10,3,,,"Sheffield, Jim and Brent Gallupe, R. and Gallupe, R. Brent",,data/pdfs/10_3/SheffieldGallupe1993.pdf,lfoppiano/grobid:0.8.1,,,,
0000001108,article,Journal of Management Information Systems,Relating Electronic Mail Use and Network Structure to R&D Work Networks and Performance RONALD E. RICE,,11,1,,,"Rice, Ronald E",,data/pdfs/11_1/Rice1994.pdf,lfoppiano/grobid:0.8.1,,,,
0000001109,article,Journal of Management Information Systems,"Lost in Cyberspace: The Impact of Information Scent and Time Constraints on Stress, Performance, and Attitudes Online",,32,1,,,"Moody, Gregory D and Galletta, Dennis F",10.1080/07421222.2015.1029391,data/pdfs/32_1/MoodyGalletta2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000001110,article,Journal of Management Information Systems,Structure and Perceived Effectiveness of Software Development Subunits: A Task Contingency Analysis K. KYU KIM AND NARAYAN S. UMANATH,,9,3,,,"Kyu, K. and Umanath, Narayan S",,data/pdfs/9_3/KimUmanath1992.pdf,lfoppiano/grobid:0.8.1,,,,
0000001111,article,Journal of Management Information Systems,Information Links and Electronic Marketplaces: The Role of Interorganizational Information Systems in Vertical Markets,,8,2,,,"Yannis, J. and Annis, Bakos J Y and Akos, B.",,data/pdfs/8_2/Bakos1991.pdf,lfoppiano/grobid:0.8.1,,,,
0000001112,article,Journal of Management Information Systems,,,29,4,,,,10.2753/MIS0742-1222290400,data/pdfs/29_4/Zwass2013a.pdf,lfoppiano/grobid:0.8.1,,,,
0000001113,article,Journal of Management Information Systems,"Special Issue: Management Support Systems JAY F, NUNAMAKER, JR, Guest Editor",,7,3,,,,,data/pdfs/7_3/Nunamaker1991a.pdf,lfoppiano/grobid:0.8.1,,,,
0000001114,article,Journal of Management Information Systems,The Role of Similarity in the Reuse of Object-Oriented Analysis Models,,19,2,,,"Irwin, Gretchen",,data/pdfs/19_2/Irwin2002.pdf,lfoppiano/grobid:0.8.1,,,,
0000001115,article,Journal of Management Information Systems,Dynamic Effects of Falsehoods and Corrections on Social Media: A Theoretical Modeling and Empirical Evidence,,38,4,,,"King, Kelvin K and Wang, Bin and Escobari, Diego and Oraby, Tamer",10.1080/07421222.2021.1990611,data/pdfs/38_4/KingWangEscobariEtAl2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001116,article,Journal of Management Information Systems,Examining the Technology Acceptance Model Using Physician Acceptance of Telemedicine Technology,,16,2,,,"Hu, Paul J and Patrick, Y. K and Chau, Olivia R and Sheng, Liu and Chau, Patrick Y K and Liu Sheng, Olivia R and Sheng, Liu",,data/pdfs/16_2/HuChauShengEtAl1999.pdf,lfoppiano/grobid:0.8.1,,,,
0000001117,article,Journal of Management Information Systems,Training for Crisis Decision-Making: Psychological Issues and Computer-Based Solutions,,18,4,,,"Sniezek, Janet A and Wilkins, David C and Wadlington, Patrick L and Baumann, Michael R and Aumann, Michael R B",,data/pdfs/18_4/SniezekWilkinsWadlingtonEtAl2002.pdf,lfoppiano/grobid:0.8.1,,,,
0000001118,article,Journal of Management Information Systems,Semi-Supervised Cyber Threat Identification in Dark Net Markets: A Transductive and Deep Learning Approach,,37,3,,,"Ebrahimi, Mohammadreza and Nunamaker, Jay F and Chen, Hsinchun",10.1080/07421222.2020.1790186,data/pdfs/37_3/EbrahimiNunamakerChen2020.pdf,lfoppiano/grobid:0.8.1,,,,
0000001119,article,Journal of Management Information Systems,Special Issue: Information Systems Success,,19,4,,,"Briggs, Roberto O and Devreede, Gert-Jan and Nunamaker, Jay F and Sprague, Ralph H",,data/pdfs/19_4/BriggsdeVreedeNunamakerJrEtAl2003.pdf,lfoppiano/grobid:0.8.1,,,,
0000001120,article,Journal of Management Information Systems,Differences Between Novice and Expert Systems Analysts: What Do We Know and What Do We Do?,,15,1,,,"Schenk, K. D and Vitalari, Nicholas P and Shannon, K. and Schenk, Davis K D and From, M. B A and Davis, K. Shannon",,data/pdfs/15_1/SchenkVitalariDavis1998.pdf,lfoppiano/grobid:0.8.1,,,,
0000001121,article,Journal of Management Information Systems,Using a Knowledge-Based Decision Support System in Strategic Planning Decisions: An Empirical Study,,2,4,,,"Goul, Michael and Shane, Barry and Tonge, Fred M",,data/pdfs/2_4/GoulShaneTonge1986.pdf,lfoppiano/grobid:0.8.1,,,,
0000001122,article,Journal of Management Information Systems,Attribution of Responsibility after Failures within Platform Ecosystems,,38,2,,,"Dunn, Brian and Jensen, Matthew L and Ralston, Ryan",10.1080/07421222.2021.1912937,data/pdfs/38_2/DunnJensenRalston2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001123,article,Journal of Management Information Systems,Supporting Agile Organizations with a Decision Guidance Query Language,,28,4,,,"Brodsky, Alexander and Egge, Nathan E Sean and Wang and Wang, X. Sean",10.2753/MIS0742-1222280403,data/pdfs/28_4/BrodskyEggeWang2012.pdf,lfoppiano/grobid:0.8.1,,,,
0000001124,article,Journal of Management Information Systems,Impact of Incentive Mechanism in Online Referral Programs: Evidence from Randomized Field Experiments,,38,1,,,"Jung, Jaehwuen and Bapna, Ravi and Gupta, Alok and Sen, Soumya",10.1080/07421222.2021.1870384,data/pdfs/38_1/JungBapnaGuptaEtAl2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001125,article,Journal of Management Information Systems,Using Enterprise Architecture Standards in Managing Information Technology,,23,3,,,"Fong, Wai and Yellin, Daniel and Fong Boh, Wai",10.2753/MIS0742-1222230307,data/pdfs/23_3/BohYellin2006.pdf,lfoppiano/grobid:0.8.1,,,,
0000001126,article,Journal of Management Information Systems,Emotions and Information Diffusion in Social Media-Sentiment of Microblogs and Sharing Behavior,,29,4,,,"Stieglitz, Stefan and Dang-Xuan, Linh",10.2753/MIS0742-1222290408,data/pdfs/29_4/StieglitzDangXuan2013.pdf,lfoppiano/grobid:0.8.1,,,,
0000001127,article,Journal of Management Information Systems,Duopoly Pricing Strategy for Information Products with Premium Service: Free Product or Bundling?,,33,1,,,"Zhang, Zan and Nan, Guofang and Li, Minqiang and Tan, Yong",10.1080/07421222.2016.1172457,data/pdfs/33_1/ZhangNanLiEtAl2016.pdf,lfoppiano/grobid:0.8.1,,,,
0000001128,article,Journal of Management Information Systems,"Computer Integrated Manufacturing: Empirical Implications for Industrial Information Systems JOHN JOHANSEN, UDAY S. KARJVIARKAR, DHANANJAY NANDA, AND ABRAHAM SEIDMANN",,12,2,,,"Johansen, John and Karmarkar, Uday S and Simon, William E and Seidmann, Abraham",,data/pdfs/12_2/JohansenKarmarkarNandaEtAl1995.pdf,lfoppiano/grobid:0.8.1,,,,
0000001129,article,Journal of Management Information Systems,A Note on Project Risk and Option Values of Investments in Information Technologies,,13,1,,,"Kumar, Ram L and Kumar, L.",,data/pdfs/13_1/Kumar1996.pdf,lfoppiano/grobid:0.8.1,,,,
0000001130,article,Journal of Management Information Systems,Leadership Effectiveness in Global Virtual Teams,,18,3,,,"Kayworth, Timothy R and Leidner, Dorothy E",,data/pdfs/18_3/KayworthLeidner2002.pdf,lfoppiano/grobid:0.8.1,,,,
0000001131,article,Journal of Management Information Systems,Managing Personal Computer Use: The Role of Corporate Management Information Systems,,3,3,,,"Pyburn, Philip J and Pvburn, Philip J",,data/pdfs/3_3/Pyburn1987.pdf,lfoppiano/grobid:0.8.1,,,,
0000001132,article,Journal of Management Information Systems,Researching the Costs of Information Systems,,11,2,,,"West, Lawrence A and Lawrence, A. and West",,data/pdfs/11_2/West1994.pdf,lfoppiano/grobid:0.8.1,,,,
0000001133,article,Journal of Management Information Systems,"Influence of Firm's Recovery Endeavors upon Privacy Breach on Online Customer Behavior BEN C.F. CHOI, SUNG S. KIM, AND ZHENHUI (JACK) JIANG",,33,3,,,"Choi, Ben C F and Kim, Sung S",10.1080/07421222.2015.1138375,data/pdfs/33_3/ChoiKimJiang2016.pdf,lfoppiano/grobid:0.8.1,,,,
0000001134,article,Journal of Management Information Systems,"Relational Contracts, Growth Options, and Heterogeneous Beliefs: A Game-Theoretic Perspective on Information Technology Outsourcing",,31,2,,,"Li, Xiaotong",10.2753/MIS0742-1222310211,data/pdfs/31_2/Li2014.pdf,lfoppiano/grobid:0.8.1,,,,
0000001135,article,Journal of Management Information Systems,The Effects of Group Decision Support Systems and Task Structures on Group Communication and Decision Quality,,13,4,,,"Lam, Simon S K",,data/pdfs/13_4/Lam1997.pdf,lfoppiano/grobid:0.8.1,,,,
0000001136,article,Journal of Management Information Systems,Current and Future Uses of Group Decision Support System Technology: Report on a Recent Empirical Study,,5,1,,,"Straub, Detmar W and Beauclair, Renfie A",,data/pdfs/5_1/StraubBeauclair1988.pdf,lfoppiano/grobid:0.8.1,,,,
0000001137,article,Journal of Management Information Systems,Using Mentoring and Storytelling to Transfer Knowledge in the Workplace,,18,1,,,"Swap, Walter and Leonard, Dorothy and Shields, Mimi and Abrams, Lisa",,data/pdfs/18_1/SwapLeonardShieldsEtAl2001.pdf,lfoppiano/grobid:0.8.1,,,,
0000001138,article,Journal of Management Information Systems,The Effects of Decision Guidance and Problem Modeling on Group Decision-Making,,18,3,,,"Barkhi, Reza",,data/pdfs/18_3/Barkhi2002.pdf,lfoppiano/grobid:0.8.1,,,,
0000001139,article,Journal of Management Information Systems,,,35,1,,,,10.1080/07421222.2018.1440754,data/pdfs/35_1/Zwass2018.pdf,lfoppiano/grobid:0.8.1,,,,
0000001140,article,Journal of Management Information Systems,Project Memory: Information Management for Project Teams,,14,4,,,"Weiser, Mark and Morrison, Joline",,data/pdfs/14_4/WeiserMorrison1998.pdf,lfoppiano/grobid:0.8.1,,,,
0000001141,article,Journal of Management Information Systems,Globalization and Information Management Strategies JAHANGIR KARIMI AND BENN R. KONSYNSKI,,7,4,,,"Karftfl, Jahangir",,data/pdfs/7_4/KarimiKonsynski1991.pdf,lfoppiano/grobid:0.8.1,,,,
0000001142,article,Journal of Management Information Systems,The Graduate Mis Course in the Schools and Colleges of Business',,5,4,,,"Gupta, Jatinder N D and Seeborg, Irmtraud S",,data/pdfs/5_4/GuptaSeeborg1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000001143,article,Journal of Management Information Systems,The Influence of Multimedia on Improving the Comprehension of Organizationai Information,,19,1,,,"Lim, Kai H and Benbasat, Izak",,data/pdfs/19_1/LimBenbasat2002.pdf,lfoppiano/grobid:0.8.1,,,,
0000001144,article,Journal of Management Information Systems,A Longitudinal Study of Spreadsheet Program Use SVEN A. CARLSSON,,5,1,,,"Carlsson, Sven A",,data/pdfs/5_1/Carlsson1988.pdf,lfoppiano/grobid:0.8.1,,,,
0000001145,article,Journal of Management Information Systems,Business Computing Research Journals: A Normalized Citation Analysis,,11,1,,,"Holsapple, Clyde W and Johnson, Linda Ellis and Manakyan, Herman and Tanner, John",,data/pdfs/11_1/HolsappleJohnsonManakyanEtAl1994.pdf,lfoppiano/grobid:0.8.1,,,,
0000001146,article,Journal of Management Information Systems,Special Section: Engineering Artifacts and Processes of Information Systems,,36,1,,,"Giboney, Justin S and Briggs, Robert O and Nunamaker, Jay and Justin, Scott and Giboney",10.1080/07421222.2018.1551763,data/pdfs/36_1/GiboneyBriggsNunamakerJay2019.pdf,lfoppiano/grobid:0.8.1,,,,
0000001147,article,Journal of Management Information Systems,Contract Performance in Offshore Systems Development: Role of Control Mechanisms,,29,1,,,"Srivastava, Shirish C and Teo, S. H",10.2753/MIS0742-1222290104,data/pdfs/29_1/SrivastavaTeo2012.pdf,lfoppiano/grobid:0.8.1,,,,
0000001148,article,Journal of Management Information Systems,Information System Semantics (A Logic-Based Approach),,1,2,,,"Lee, Ronald M",,data/pdfs/1_2/Lee1984.pdf,lfoppiano/grobid:0.8.1,,,,
0000001149,article,Journal of Management Information Systems,Dynamic Knowledge Patterns to Inform Design: A Field Study of Knowledge Stocks and Flows in an Extreme Organization MARK E. NISSEN,,22,3,,,"Nissen, Mark E",,data/pdfs/22_3/Nissen2005.pdf,lfoppiano/grobid:0.8.1,,,,
0000001150,article,Journal of Management Information Systems,User Roles and Contributions in Innovation-Contest Communities,,31,1,,,"Füller, Johann and Hutter, Katja and Hautz, Julia and Matzler, Kurt",10.2753/MIS0742-1222310111,data/pdfs/31_1/FullerHutterHautzEtAl2014.pdf,lfoppiano/grobid:0.8.1,,,,
0000001151,article,Journal of Management Information Systems,A Theoretical Perspective of Negotiation Support Systems LAI-HUAT LIM AND IZAK BENBASAT,,9,3,,,"Um, Lai-Huat",,data/pdfs/9_3/LimBenbasat1992.pdf,lfoppiano/grobid:0.8.1,,,,
0000001152,article,Journal of Management Information Systems,Impact of Prior Reviews on the Subsequent Review Process in Reputation Systems,,30,3,,,"Ma, Sean and Khansa, Lara and Deng, Yun and Kim, Sung S",10.2753/MIS0742-1222300310,data/pdfs/30_3/MaKhansaDengEtAl2013.pdf,lfoppiano/grobid:0.8.1,,,,
0000001153,article,Journal of Management Information Systems,Coordination of Information Systems Plans with Business ÂLBERT,,6,2,,,"Lederer, L. and Mendelow, Aubrey L and Lederer, Albert L",,data/pdfs/6_2/LedererMendelow1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000001154,article,Journal of Management Information Systems,The Implications of Declining Enrollments in Undergraduate CIS Programs in the United States,,8,1,,,"Cale, Edward G and Charles, H. Mawhinney and Callaghan, David R and Mawhinney, Charles H",,data/pdfs/8_1/CaleJrMawhinneyCallaghan1991.pdf,lfoppiano/grobid:0.8.1,,,,
0000001155,article,Journal of Management Information Systems,,,38,3,,,,10.1080/07421222.2021.1958538,data/pdfs/38_3/Zwass2021b.pdf,lfoppiano/grobid:0.8.1,,,,
0000001156,article,Journal of Management Information Systems,Strategic Relevance of Organizational Virtues Enabled by Information Technology in Organizational Innovation,,32,3,,,"Chatterjee, Sutirtha and Moody, Gregory D and Lowry, Benjamin and Chakraborty, Suranjan and Hardin, Andrew and Lowry, Paul Benjamin",10.1080/07421222.2015.1099180,data/pdfs/32_3/ChatterjeeMoodyLowryEtAl2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000001157,article,Journal of Management Information Systems,Effective Coordination of Shared Leadership in Global Virtual Teams,,36,1,,,"Nordbäck, Emma S and Espinosa, J. Alberto",10.1080/07421222.2018.1558943,data/pdfs/36_1/NordbackEspinosa2019.pdf,lfoppiano/grobid:0.8.1,,,,
0000001158,article,Journal of Management Information Systems,THE FIELD OF MANAGEMENT INFORMATION SYSTEMS IS INHERENTLY DIVERSE and,,16,3,,,,,data/pdfs/16_3/Zwass2000b.pdf,lfoppiano/grobid:0.8.1,,,,
0000001159,article,Journal of Management Information Systems,A Comparison of Machine Learning with Human Judgment,,9,4,,,"Kattan, Michael W and Dennis, A. and Adams, Michael S and Parks, Michael W and Kattan",,data/pdfs/9_4/KattanAdamsParks1993.pdf,lfoppiano/grobid:0.8.1,,,,
0000001160,article,Journal of Management Information Systems,Decision Problems in Blockchain Governance: Old Wine in New Bottles or Walking in Someone Else's Shoes?,,37,2,,,"Ziolkowski, Rafael and Miscione, Gianluca and Schwabe, Gerhard",10.1080/07421222.2020.1759974,data/pdfs/37_2/ZiolkowskiMiscioneSchwabe2020.pdf,lfoppiano/grobid:0.8.1,,,,
0000001161,article,Journal of Management Information Systems,Deriving Execution Effectiveness of Crowdfunding Projects from the Fundraiser Network,,39,1,,,"Kao, Daniel and Hsiao, Steven and Su, Hung-Chung and Ku, Justin and Kao, T.-W and Hsiao, S.-H",10.1080/07421222.2021.2023404,data/pdfs/39_1/KaoHsiaoSuEtAl2022.pdf,lfoppiano/grobid:0.8.1,,,,
0000001162,article,Journal of Management Information Systems,Toward a Theory of Knowledge Reuse: Types of Knowledge Reuse Situations and Factors in Reuse Success,,18,1,,,"Lynne, Markus M",,data/pdfs/18_1/Markus2001.pdf,lfoppiano/grobid:0.8.1,,,,
0000001163,article,Journal of Management Information Systems,"Web Documents' Cultural Masculinity and Femininity FATEMEH ""MARIAM"" ZAHEDI, WILLIAM V. VAN PELT, AND MARK SRITE",,23,1,,,"Zahedi, Mariam """,,data/pdfs/23_1/ZahediVanPeltSrite2006.pdf,lfoppiano/grobid:0.8.1,,,,
0000001164,article,Journal of Management Information Systems,Chain of Values: Examining the Economic Impacts of Blockchain on the Value-Added Tax System,,38,2,,,"Cho, Soohyun and Lee, Kari and Cheong, Arion and No, Won Gyun and Vasarhelyi, Miklos A",10.1080/07421222.2021.1912912,data/pdfs/38_2/ChoLeeCheongEtAl2021.pdf,lfoppiano/grobid:0.8.1,,,,
0000001165,article,Journal of Management Information Systems,Motivating Strategic Alliance for Composite Information Systems: The Case of a Major Regional Hospital,,6,3,,,"Osborn, Charles S and Madnick, Stuart E and Wang, Y. Richard",,data/pdfs/6_3/OsbornMadnickWang1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000001166,article,Journal of Management Information Systems,Online Reverse Auctions and the Dynamics of Trust,,24,4,,,"Hédi, Mohamed and Josserand, Emmanuel and Charki, Mohamed Hédi",10.2753/MIS0742-1222240407,data/pdfs/24_4/CharkiJosserand2008.pdf,lfoppiano/grobid:0.8.1,,,,
0000001167,article,Journal of Management Information Systems,"The Behavioral Roots of Information Systems Security: Exploring Key Factors Related to Unethical IT Use SUTIRTHA CHATTERJEE, SUPRATEEK SARKER, AND",,31,4,,,"Valacich, Joseph S and Chatterjee, Sutirtha",10.1080/07421222.2014.1001257,data/pdfs/31_4/ChatterjeeSarkerValacich2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000001168,article,Journal of Management Information Systems,Oligopolistic Pricing with Online Search,,27,3,,,"Xu, Lizhen and Chen, Jianqing and Whinston, Andrew",10.2753/MIS0742-1222270305,data/pdfs/27_3/XuChenWhinston2010.pdf,lfoppiano/grobid:0.8.1,,,,
0000001169,article,Journal of Management Information Systems,Politics and the Function of Power in a Case Study of IT Implementation,,11,3,,,"Levine, Harold G and Rossmoore, Don",,data/pdfs/11_3/LevineRossmoore1994.pdf,lfoppiano/grobid:0.8.1,,,,
0000001170,article,Journal of Management Information Systems,A Framework to Support Managerial Activities Using Office Information Systems,,6,3,,,"Liu Sheng, Olivia R and Motiwalla, Luvaif F and Nunamaker, Jay F and Vogel, Douglas R and Liu Sheng, Ouvia R",,data/pdfs/6_3/ShengMotiwallaNunamakerEtAl1989.pdf,lfoppiano/grobid:0.8.1,,,,
0000001171,article,Journal of Management Information Systems,Adoption of Internet-Based Product Customization and Pricing Strategies,,17,2,,,"Dewan, Rajiv Bing and Jing, Abraham and Seidmann, Rajiv and Dewan and Seidmann, Abraham",,data/pdfs/17_2/DewanJingSeidmann2000.pdf,lfoppiano/grobid:0.8.1,,,,
0000001172,article,Journal of Management Information Systems,"The Use of Explanations in Knowledge-Based Systems: i Cognitive Perspectives and a j Process-Tracing Analysis , JI-YE MAO AND IZAK BENBASAT",,17,2,,,"Mao, Ji-Ye",,data/pdfs/17_2/MaoBenbasat2000.pdf,lfoppiano/grobid:0.8.1,,,,
0000001173,article,Journal of Management Information Systems,An Economic Analysis of Policies for the Protection and Reuse of Noncopyrightable Database Contents,,25,1,,,"Zhu, Hongwei and Madnick, Stuart E and Siegel, Michael D",10.2753/MIS0742-1222250108,data/pdfs/25_1/ZhuMadnickSiegel2008.pdf,lfoppiano/grobid:0.8.1,,,,
0000001174,article,Journal of Management Information Systems,Optimal Digital Content Distribution Strategy in the Presence of the Consumer-to-Consumer Channel,,25,4,,,"Feng, Yunfang and Guo, Zhiling and Chiang, Wei-Yu Kevin",10.2753/MIS0742-1222250408,data/pdfs/25_4/FengGuoChiang2009.pdf,lfoppiano/grobid:0.8.1,,,,
0000001175,article,Journal of Management Information Systems,Modeling and Simulation for Mission Operations Work System Design,,19,4,,,"Sierhuls, Maarten and Clancey, William J and Seah, Chin and Sims, Michael H and Sierhuis, Maarthn",,data/pdfs/19_4/SierhulsClanceySeahEtAl2003.pdf,lfoppiano/grobid:0.8.1,,,,
0000001176,article,Journal of Management Information Systems,"An Assessment of Electronic Information Transfer in B2B Supply-Channel Relationships KYUNG KYU KIM, NARAYAN S. UMANATH, AND BUM HUN KIM",,22,3,,,"Kyu, Kyung and Umanath, Narayan S",,data/pdfs/22_3/KimUmanathKim2005.pdf,lfoppiano/grobid:0.8.1,,,,
0000001177,article,Journal of Management Information Systems,Investigating the Moderators of the Group Support Systems Use with Meta-Analysis,,18,3,,,"Dennis, Alan R and Wixom, Barbara H",,data/pdfs/18_3/DennisWixom2002.pdf,lfoppiano/grobid:0.8.1,,,,
0000001178,article,Journal of Management Information Systems,Contextualized Relationship Between Knowledge Sharing and Performance in Software Development,,32,2,,,"Ozer, Muammer and Vogel, Doug and Mis, Quarterly",10.1080/07421222.2015.1063287,data/pdfs/32_2/OzerVogel2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000001179,article,Journal of Management Information Systems,Impact of Recommender System on Competition Between Personalizing and Non-Personalizing Firms,,31,4,,,"Ghoshal, Abhijeet and Kumar, Subodha and Mookerjee, Vijay and David, G. and Houten, Van",10.1080/07421222.2014.1001276,data/pdfs/31_4/GhoshalKumarMookerjee2015.pdf,lfoppiano/grobid:0.8.1,,,,
0000001180,article,Journal of Management Information Systems,Special Section: Cognitive Perspectives on Information Systems,,31,4,,,"Briggs, Robert O",10.1080/07421222.2014.1001253,data/pdfs/31_4/Briggs2015.pdf,lfoppiano/grobid:0.8.1,,,,
