ID,orig_ID,orig_source,number,volume,title,journal,author,grobid-version,file,ENTRYTYPE,year,doi,note
P_0000000046,0000000046,pdf,3,3,An Introduction to Integrated Project Support Environments,Journal of Information Technology,"Brown, Alan W",lfoppiano/grobid:0.8.1,data/pdfs/3_3/Brown1988.pdf,article,,,
P_0000000047,0000000047,pdf,4,35,Robo-Apocalypse cancelled? Reframing the automation and future of work debate,Journal of Information Technology,"Willcocks, Leslie",lfoppiano/grobid:0.8.1,data/pdfs/35_4/WillcocksLeslie2020.pdf,article,,10.1177/0268396220925830,
P_0000000048,0000000048,pdf,4,11,Dealing with risk: a practical approach,Journal of Information Technology,"Heemstra, Fred J and Kusters, Rob J",lfoppiano/grobid:0.8.1,data/pdfs/11_4/HeemstraKusters1996.pdf,article,,,
P_0000000049,0000000049,pdf,3,30,Value appropriation between the platform provider and app developers in mobile platform mediated networks,Journal of Information Technology,"Oh, Jungsuk and Koh, Byungwan and Raghunathan, Srinivasan",lfoppiano/grobid:0.8.1,data/pdfs/30_3/OhKohRaghunathan2015.pdf,article,,10.1057/JIT.2015.21,
P_0000000050,0000000050,pdf,3,26,Managing ERP system risk in SMEs: a multiple case study,Journal of Information Technology,"Poba-Nzaou, Placide and Raymond, Louis",lfoppiano/grobid:0.8.1,data/pdfs/26_3/PobaNzaouRaymond2011.pdf,article,2010,10.1057/JIT.2010.34,
P_0000000051,0000000051,pdf,2,15,Re-engineering in the face of a merger: soft systems and concurrent dynamics,Journal of Information Technology,"King, Stephen F and Aisthorpe, Phil",lfoppiano/grobid:0.8.1,data/pdfs/15_2/KingAisthorpe2000.pdf,article,,,
P_0000000052,0000000052,pdf,4,23,Linking IT implementation and acceptance via the construct of psychological ownership of information technology,Journal of Information Technology,"Barki, Henri and Pare, Guy and Sicotte, Claude",lfoppiano/grobid:0.8.1,data/pdfs/23_4/BarkiPareSicotte2008.pdf,article,2008,10.1057/JIT.2008.12,
P_0000000053,0000000053,pdf,2,18,Key roles in intranet implementation: the conquest and the aftermath,Journal of Information Technology,"Scheepers, Rens",lfoppiano/grobid:0.8.1,data/pdfs/18_2/Scheepers2003.pdf,article,,10.1080/0268396032000101162,
P_0000000054,0000000054,pdf,3,19,Method in action and method in tool: a stakeholder perspective,Journal of Information Technology,"¨rn Lundell, Bjo and Lings, Brian and Lundell, B.",lfoppiano/grobid:0.8.1,data/pdfs/19_3/LundellLings2004.pdf,article,2004,10.1057/PALGRAVE.JIT.2000022,
P_0000000055,0000000055,pdf,3,2,The Polyhierarchic Model of Intelligence A Critique of The Future of Intelligence Biological and Artificial,Journal of Information Technology,"Stearne, Keith",lfoppiano/grobid:0.8.1,data/pdfs/2_3/Stearne1987.pdf,article,,,Book review
P_0000000056,0000000056,pdf,3,14,Riverbank Financial: changing the role of information technology,Journal of Information Technology,"Kath Ryn Brohma N, M.",lfoppiano/grobid:0.8.1,data/pdfs/14_3/BrohmanCopeland1999.pdf,article,,,
P_0000000057,0000000057,pdf,2,1,The Need for a 'Science' of Education,Journal of Information Technology,"Scarrott, Gordon and Eng, F.",lfoppiano/grobid:0.8.1,data/pdfs/1_2/Scarrott1986.pdf,article,,,
P_0000000058,0000000058,pdf,1,34,Uncovering the nature of the relationship between outsourcing motivations and the degree of outsourcing: An empirical study on Finnish small and medium-sized enterprises,Journal of Information Technology,"Asatiani, Aleksandre and Penttinen, Esko and Kumar, Ashish",lfoppiano/grobid:0.8.1,data/pdfs/34_1/AsatianiPenttinenKumar2019.pdf,article,,10.1177/0268396218816255,
P_0000000059,0000000059,pdf,3,8,Business process re-engineeriag: the use of process redesign and IT to transform corporate performance,Journal of Information Technology,"Bartram, P. and Harvey, Ed D",lfoppiano/grobid:0.8.1,data/pdfs/8_3/GillSmith1993.pdf,article,,,Book review
P_0000000060,0000000060,pdf,3,4,The On-Line Consultant,Journal of Information Technology,"Sargent, Goff",lfoppiano/grobid:0.8.1,data/pdfs/4_3/Sargent1989.pdf,article,,,
P_0000000061,0000000061,pdf,3,26,Key information technology and management issues 2010-11: an international study,Journal of Information Technology,"Luftman, Jerry and Zadeh, Hossein S",lfoppiano/grobid:0.8.1,data/pdfs/26_3/LuftmanZadeh2011.pdf,article,2011,10.1057/JIT.2011.3,
P_0000000062,0000000062,pdf,2,19,Executive leadership and ITs technical details: teaching approach for Steelscreen.com and beyond,Journal of Information Technology,"Subirana, Brian",lfoppiano/grobid:0.8.1,data/pdfs/19_2/Subirana2004a.pdf,article,2004,10.1057/PALGRAVE.JIT.2000016,
P_0000000063,0000000063,pdf,4,13,Information technology as disciplinary technology: being critical in interpretive research on information systems,Journal of Information Technology,"Doolin, Bill",lfoppiano/grobid:0.8.1,data/pdfs/13_4/Doolin1998.pdf,article,,,
P_0000000064,0000000064,pdf,2,18,Persistence and change in system development: a dialectical view,Journal of Information Technology,"Sabherwal, Rajiv and Newman, Michael",lfoppiano/grobid:0.8.1,data/pdfs/18_2/SabherwalNewman2003.pdf,article,,10.1080/0268396032000101144,
P_0000000065,0000000065,pdf,4,23,Towards a theory of organizational information services,Journal of Information Technology,"Mathiassen, Lars and Sørensen, Carsten",lfoppiano/grobid:0.8.1,data/pdfs/23_4/MathiassenSoreness2008.pdf,article,2008,10.1057/JIT.2008.10,
P_0000000066,0000000066,pdf,2,11,Technology driven and competency driven approaches to competitiveness: are they reconcilable?,Journal of Information Technology,"E O R G E P H I L I P, G.",lfoppiano/grobid:0.8.1,data/pdfs/11_2/BoothPhilip1996.pdf,article,,,
P_0000000067,0000000067,pdf,1,15,Predictors of IT support for knowledge management in the professions: an empirical study of law rms in Norway,Journal of Information Technology,"Ottscha Lk, Petter G",lfoppiano/grobid:0.8.1,data/pdfs/15_1/OttschaLkGottschalk2000.pdf,article,,,
P_0000000068,0000000068,pdf,4,3,The Role of Management Accountants in Information Strategy,Journal of Information Technology,"Kaye, G. Roland",lfoppiano/grobid:0.8.1,data/pdfs/3_4/Kaye1988.pdf,article,,,
P_0000000069,0000000069,pdf,3,11,Reengineering information sharing behaviour in organizations,Journal of Information Technology,"Barua, Anitesh and Naraya, Surya and Avindran, Nan R",lfoppiano/grobid:0.8.1,data/pdfs/11_3/BaruaRavindran1996.pdf,article,,,
P_0000000070,0000000070,pdf,2,30,On being 'systematic' in literature reviews in IS,Journal of Information Technology,"Boell, Sebastian K and Cecez-Kecmanovic, Dubravka",lfoppiano/grobid:0.8.1,data/pdfs/30_2/BoellCecezKecmanovic2015.pdf,article,2014,10.1057/JIT.2014.26,
P_0000000071,0000000071,pdf,2,6,,Journal of Information Technology,"Frissen, P.",lfoppiano/grobid:0.8.1,data/pdfs/6_2/WillcocksLeeming1991.pdf,article,,,Book review
P_0000000072,0000000072,pdf,2,27,IS and its agenda,Journal of Information Technology,"Adam, Alison",lfoppiano/grobid:0.8.1,data/pdfs/27_2/Adam2012.pdf,article,,10.1057/JIT.2012.12,
P_0000000073,0000000073,pdf,4,13,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/13_4/Willcocks1998a.pdf,article,,,
P_0000000074,0000000074,pdf,3,21,Claudio Ciborra and the information systems field: legacy and development,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/21_3/AvgerouHansethWillcocks2006.pdf,article,2006,10.1057/PALGRAVE.JIT.2000061,Contents
P_0000000075,0000000075,pdf,4,30,To coerce or to enable? Exercising formal control in a large information systems project,Journal of Information Technology,"Heumann, Jakob and Wiener, Martin and Remus, Ulrich and Mähring, Magnus",lfoppiano/grobid:0.8.1,data/pdfs/30_4/HeumannWienerRemusEtAl2015.pdf,article,,10.1057/JIT.2014.11,
P_0000000076,0000000076,pdf,4,35,Robo-apocalypse cancelled? Commentary,Journal of Information Technology,"Dery, Kristine",lfoppiano/grobid:0.8.1,data/pdfs/35_4/DeryKristine2020.pdf,article,,10.1177/0268396220925832,
P_0000000077,0000000077,pdf,3,11,Measuring the economic value of information systems,Journal of Information Technology,"Van, Bert and De Hoog, R. T",lfoppiano/grobid:0.8.1,data/pdfs/11_3/vanWegendeHoog1996.pdf,article,,,
P_0000000078,0000000078,pdf,4,4,Information Technology Management into the 1990s: A Position Paper*,Journal of Information Technology,"Holtham, Clive",lfoppiano/grobid:0.8.1,data/pdfs/4_4/Holtham1989a.pdf,article,,,
P_0000000079,0000000079,pdf,2,4,IT Systems Implementation: Research Findings from the Public Sector,Journal of Information Technology,"Willcocks, Leslie P and Mark, Annabelle L",lfoppiano/grobid:0.8.1,data/pdfs/4_2/WillcocksMark1989.pdf,article,,,
P_0000000080,0000000080,pdf,2,2,Information Technology and People: The Challenge of Change,Journal of Information Technology,"Landles, Eric and Scottish",lfoppiano/grobid:0.8.1,data/pdfs/2_2/Landles1987.pdf,article,,,
P_0000000081,0000000081,pdf,1,36,Demystifying beliefs about the natural sciences in information system,Journal of Information Technology,"Siponen, Mikko and Klaavuniemi, Tuula",lfoppiano/grobid:0.8.1,data/pdfs/36_1/SiponenKlaavuniemi2021.pdf,article,,10.1177/0268396220901535,
P_0000000082,0000000082,pdf,4,10,"Financial and strategic motivations behind IS outsourcing KERRY MCLELLAN Western Business School, Permanent Residence: Wesffield, New Brunszvich, Canada",Journal of Information Technology,"Marcolin, Barbara L and Beamish, Paul W",lfoppiano/grobid:0.8.1,data/pdfs/10_4/McLellanMarcolinBeamish1995.pdf,article,,,
P_0000000083,0000000083,pdf,3,22,Conflicting institutional logics: a national programme for IT in the organisational field of healthcare,Journal of Information Technology,"Currie, Wendy L and Guah, Matthew W",lfoppiano/grobid:0.8.1,data/pdfs/22_3/CurrieGuah2007.pdf,article,2007,10.1057/PALGRAVE.JIT.2000102,
P_0000000084,0000000084,pdf,3,9,Computer capacity planning management: definitions and methodology,Journal of Information Technology,"Igbaria, Magid and Banerjee, Snehamay",lfoppiano/grobid:0.8.1,data/pdfs/9_3/IgbariaBanerjee1994.pdf,article,,,
P_0000000085,0000000085,pdf,4,13,Towards dissolution of the IS research debate: from polarization to polarity,Journal of Information Technology,"Fitzgerald, Brian",lfoppiano/grobid:0.8.1,data/pdfs/13_4/FitzgeraldHowcroft1998.pdf,article,,,
P_0000000086,0000000086,pdf,4,4,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/4_4/PollittS1989.pdf,article,,,Contents
P_0000000087,0000000087,pdf,2,22,Globally distributed component-based software development: an exploratory study of knowledge management and work division,Journal of Information Technology,"Kotlarsky, Julia and Oshri, Ilan and Van Hillegersberg, Jos and Kumar, Kuldeep and Warwick",lfoppiano/grobid:0.8.1,data/pdfs/22_2/KotlarskyOshrivanHillegersbergEtAl2007.pdf,article,2007,10.1057/PALGRAVE.JIT.2000084,
P_0000000088,0000000088,pdf,3,24,Implementation of collaborative e-supplychain initiatives: an initial challenging and final success case from grocery retailing,Journal of Information Technology,"Pramatari, Katerina and Doukidis, Georgios",lfoppiano/grobid:0.8.1,data/pdfs/24_3/PramatariEvgeniouDoukidis2009.pdf,article,2008,10.1057/JIT.2008.11,
P_0000000089,0000000089,pdf,2,5,The design of a knowledge communication shell,Journal of Information Technology,"James, E. B and Lister, R. P and Edeleanu, C.",lfoppiano/grobid:0.8.1,data/pdfs/5_2/JamesListerEdeleanu1990.pdf,article,,,
P_0000000090,0000000090,pdf,2,6,CASE '90,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/6_2/Leeming1991.pdf,article,,,
P_0000000091,0000000091,pdf,3,5,Information systems forensics,Journal of Information Technology,"Collier, Paul A and Spaul, Barry J",lfoppiano/grobid:0.8.1,data/pdfs/5_3/CollierSpaul1990.pdf,article,,,
P_0000000092,0000000092,pdf,2,12,Editorial,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/12_2/Willcocks1997b.pdf,article,,,
P_0000000093,0000000093,pdf,2,4,Effective Systems: Overcoming the Obstacles,Journal of Information Technology,"Land, F. F and Le Quesne, P. N and Wijegunaratne, I. and London",lfoppiano/grobid:0.8.1,data/pdfs/4_2/LandLeQuesneWijegunaratne1989.pdf,article,,,
P_0000000094,0000000094,pdf,1,19,Debates and perspectives Advances in intelligent information technology: re-branding or progress towards conscious machines?,Journal of Information Technology,"Aleksander, Igor",lfoppiano/grobid:0.8.1,data/pdfs/19_1/Aleksander2004.pdf,article,,10.1057/PALGRAVE.JIT.2000001,
P_0000000095,0000000095,pdf,3,31,"Context may be King, but generalizability is the Emperor!",Journal of Information Technology,"Cheng, Aaron and Dimoka, Angelika and Pavlou, Paul A",lfoppiano/grobid:0.8.1,data/pdfs/31_3/ChengDimokaPavlou2016.pdf,article,,10.1057/S41265-016-0005-7,
P_0000000096,0000000096,pdf,4,2,Invest and Survive the Impact of Information Technology on the UK Car Components Industry,Journal of Information Technology,"Haynes, Nathan and Polytechnic",lfoppiano/grobid:0.8.1,data/pdfs/2_4/Haynes1987.pdf,article,,,
P_0000000098,0000000098,pdf,1,31,The effect of personality on IT personnel's job-related attitudes: establishing a dispositional model of turnover intention across IT job types,Journal of Information Technology,"Eckhardt, Andreas and Laumer, Sven and Maier, Christian and Weitzel, Tim",lfoppiano/grobid:0.8.1,data/pdfs/31_1/EckhardtLaumerMaierEtAl2016.pdf,article,,10.1057/JIT.2014.27,
P_0000000099,0000000099,pdf,2,9,The adoption of IT in management accounting: the expert systems experience,Journal of Information Technology,"Sangster, Alan",lfoppiano/grobid:0.8.1,data/pdfs/9_2/Sangster1994.pdf,article,,,
P_0000000100,0000000100,pdf,1,16,Predicting the implementation effort of ERP projects: empirical evidence on SAP/R3,Journal of Information Technology,"Iar, C. H and Lanci, A. Franca",lfoppiano/grobid:0.8.1,data/pdfs/16_1/Francalanci2001.pdf,article,,10.1080/02683960010035943,
P_0000000101,0000000101,pdf,2,2,The Nature of Information,Journal of Information Technology,"Serebriiakoff, Victor",lfoppiano/grobid:0.8.1,data/pdfs/2_2/Serebriakoff1987.pdf,article,,,
P_0000000102,0000000102,pdf,2,25,Exploring temporal coordination of events with Facebook.com,Journal of Information Technology,"Khan, Zuhair and Jarvenpaa, Sirkka L",lfoppiano/grobid:0.8.1,data/pdfs/25_2/KhanJarvenpaa2010.pdf,article,,10.1057/JIT.2010.8,
P_0000000103,0000000103,pdf,1,4,A Software Engineering Perspective,Journal of Information Technology,"Cunningham, R. J",lfoppiano/grobid:0.8.1,data/pdfs/4_1/Cunningham1989.pdf,article,,,
P_0000000104,0000000104,pdf,4,22,Re-engineering at LeCroy Corporation: the move to component-based systems,Journal of Information Technology,"Kotlarsky, Julia and Warwick",lfoppiano/grobid:0.8.1,data/pdfs/22_4/Kotlarsky2007.pdf,article,2007,10.1057/PALGRAVE.JIT.2000099,
P_0000000105,0000000105,pdf,2,1,Advanced IT: Decision Aids for Robotics*,Journal of Information Technology,"Aleksander, Igor",lfoppiano/grobid:0.8.1,data/pdfs/1_2/Aleksander1986b.pdf,article,,,
P_0000000106,0000000106,pdf,1,14,Systems development as a research act,Journal of Information Technology,"Ug Hes, Jim H and Tr, A. Nd and Wood-H Arpe, Evor",lfoppiano/grobid:0.8.1,data/pdfs/14_1/HughesWoodHarper1999.pdf,article,,,
P_0000000107,0000000107,pdf,1,3,"Physical Uncertainty, Life and Practical Affairs",Journal of Information Technology,"Scarrott, Gordon F",lfoppiano/grobid:0.8.1,data/pdfs/3_1/Scarrott1988.pdf,article,,,
P_0000000108,0000000108,pdf,2,31,"Internal crowdsourcing: conceptual framework, structured review, and research agenda",Journal of Information Technology,"Zuchowski, Oliver and Posegga, Oliver and Schlagwein, Daniel and Fischbach, Kai",lfoppiano/grobid:0.8.1,data/pdfs/31_2/ZuchowskiPoseggaSchlagweinEtAl2016.pdf,article,,10.1057/JIT.2016.14,
P_0000000109,0000000109,pdf,4,2,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/2_4/UnknownUNKNOWNf.pdf,article,,,Book review
P_0000000110,0000000110,pdf,3,14,Bon® re of the vanities: setting the scene,Journal of Information Technology,"Cl, Audia and Loe, Bbe and Cke and Ll, Philip Powe",lfoppiano/grobid:0.8.1,data/pdfs/14_3/ClLoeCkeEtAl1999.pdf,article,,,
P_0000000111,0000000111,pdf,4,24,Using institutional theory with sensemaking theory: a case study of information system implementation in healthcare,Journal of Information Technology,"Jensen, Tina Blegind and Kjaergaard, Annemette and Svejvig, Per",lfoppiano/grobid:0.8.1,data/pdfs/24_4/JensenKjrgaardSvejvig2009.pdf,article,2009,10.1057/JIT.2009.11,
P_0000000112,0000000112,pdf,1,2,A User's View of IT Consultancy,Journal of Information Technology,"Iliff, Malcolm",lfoppiano/grobid:0.8.1,data/pdfs/2_1/Iliff1987.pdf,article,,,
P_0000000113,0000000113,pdf,2,16,Innovation through knowledge codi cation,Journal of Information Technology,"Ca, Rste N and Sør Ense N",lfoppiano/grobid:0.8.1,data/pdfs/16_2/SorensenLundhSnis2001.pdf,article,,10.1080/026839600110054771,
P_0000000114,0000000114,pdf,2,29,Exploring multi-actor value creation in IT service processes,Journal of Information Technology,"Lempinen, Heikki and Rajala, Risto",lfoppiano/grobid:0.8.1,data/pdfs/29_2/LempinenRajala2014.pdf,article,2014,10.1057/JIT.2014.1,
P_0000000115,0000000115,pdf,2,9,"The state-of-the-art of CSCW: CSCW systems, cooperative work and organization",Journal of Information Technology,"Mccarthy, John",lfoppiano/grobid:0.8.1,data/pdfs/9_2/McCarthy1994.pdf,article,,,
P_0000000116,0000000116,pdf,4,2,Can a Machine Understand?,Journal of Information Technology,"Taylor, Paul and Unit, Kobler",lfoppiano/grobid:0.8.1,data/pdfs/2_4/Taylor1987.pdf,article,,,
P_0000000117,0000000117,pdf,3,30,Evaluation of information system investments: a value dials approach to closing the theory-practice gap,Journal of Information Technology,"Frisk, Jane Elisabeth and Bannister, Frank and Lindgren, Rikard",lfoppiano/grobid:0.8.1,data/pdfs/30_3/FriskBannisterLindgren2015.pdf,article,,10.1057/JIT.2014.9,
P_0000000118,0000000118,pdf,4,36,Algorithmic pollution: Making the invisible visible,Journal of Information Technology,"Marjanovic, Olivera and Cecez-Kecmanovic, Dubravka and Vidgen, Richard",lfoppiano/grobid:0.8.1,data/pdfs/36_4/MarjanovicCecezKecmanovicVidgen2021.pdf,article,,10.1177/02683962211010356,
P_0000000119,0000000119,pdf,2,22,An investigation of personality traits in relation to job and career satisfaction of information technology professionals,Journal of Information Technology,"Lounsbury, John W and Moffitt, Lauren and Gibson, Lucy W and Drost, Adam W and Stevens, Mark",lfoppiano/grobid:0.8.1,data/pdfs/22_2/LounsburyMoffittGibsonEtAl2007.pdf,article,2007,10.1057/PALGRAVE.JIT.2000094,
P_0000000120,0000000120,pdf,1,7,Towards determining the appropriate systems development environment: the role of task characteristics,Journal of Information Technology,"Lakhanpal, Bharat",lfoppiano/grobid:0.8.1,data/pdfs/7_1/Lakhanpal1992.pdf,article,,,
P_0000000121,0000000121,pdf,2,4,,Journal of Information Technology,,lfoppiano/grobid:0.8.1,data/pdfs/4_2/LeemingWillcocks1989.pdf,article,,,Book review
P_0000000122,0000000122,pdf,3,3,Evaluating your Computer Investment Strategy,Journal of Information Technology,"Peters, Glen and Waterhouse, Price",lfoppiano/grobid:0.8.1,data/pdfs/3_3/Peters1988.pdf,article,,,
P_0000000123,0000000123,pdf,2,14,Managing electronic channels: the KLM cargo cyberpets case,Journal of Information Technology,"Lle, E. and Ch, N. and Anse, Ristia",lfoppiano/grobid:0.8.1,data/pdfs/14_2/ChristiaanseZimmerman1999.pdf,article,,,
