cluster_id,id,title,author,doi
1243,P_0000000430,CO-CREATION IN VIRTUAL WORLDS: THE DESIGN OF THE USER EXPERIENCE 1,"Kohler, Thomas and Fueller, Johann and Matzler, Kurt and Stieger, Daniel",
1244,C_000802,The Embeddedness of Information Systems Habits in Organizational and Individual Level Routines: Development and Disruption1,"Polites, Greta L. and Karahanna, Elena",10.25300/MISQ/2013/37.1.10
1244,D_000962,The Embeddedness of Information Systems Habits in Organizational and Individual Level Routines - Development and Disruption,"Polites, Greta L. and Karahanna, Elena",
1244,P_0000000504,THE EMBEDDEDNESS OF INFORMATION SYSTEMS HABITS IN ORGANIZATIONAL AND INDIVIDUAL LEVEL ROUTINES: DEVELOPMENT AND DISRUPTION 1,"Polites, Greta L and Karahanna, Elena",
1245,C_000783,Academic Issues in MIS: Journals and Books,"Gillenson, Mark L. and Stutz, Joel D.",10.2307/249448
1245,D_000280,Academic Issues in MIS - Journals and Books,"Gillenson, Mark Lee and Stutz, Joel David",
1245,P_0000001185,Issues and Opinions Academic Issues in MIS: Journals and Books,"Gillenson, Mark L and Stutz, Joel D",
1246,C_000991,"Correlated Failures, Diversification, and Information Security Risk Management1","Chen, Pei-yu and Kataria, Gaurav and Krishnan, Ramayya",10.2307/23044049
1246,D_000831,"Correlated Failures, Diversification, and Information Security Risk Management","Chen, Pei-Yu Sharon and Kataria, Gaurav and Krishnan, Ramayya",
1246,P_0000000802,"CORRELATED FAILURES, DIVERSIFICATION, AND INFORMATION SECURITY RISK MANAGEMENT 1","Chen, Pei-Yu and Kataria, Gaurav and Krishnan, Ramayya",
1247,C_001884,Dual Pathways of Value Creation from Digital Strategic Posture: Contingent Effects of Competitive Actions and Environmental Uncertainty,"Choi, Inmyung and Cantor, David E. and Han, Kunsoo and George, Joey F.",10.25300/MISQ/2023/16470
1247,D_001512,Dual Pathways of Value Creation from Digital Strategic Posture: Contingent Effects of Competitive Actions and Environmental Uncertainty,"Choi, Inmyung and Cantor, David E. and Han, Kunsoo and George, Joey F.",10.25300/MISQ/2023/16470
1247,P_001890,DUAL PATHWAYS OF VALUE CREATION FROM DIGITAL STRATEGIC POSTURE: CONTINGENT EFFECTS OF COMPETITIVE ACTIONS AND ENVIRONMENTAL UNCERTAINTY 1,"Choi, Inmyung and Cantor, David E and Han, Kunsoo and George, Joey F",10.25300/MISQ/2023/16470
1248,C_001548,A Synthesis of Research on Requirements Analysis and Knowledge Acquisition Techniques,"Byrd, Terry Anthony and Cossick, Kathy L. and Zmud, Robert W.",10.2307/249704
1248,D_000308,A Synthesis of Research on Requirements Analysis and Knowledge Acquisition Techniques,"Byrd, Terry Anthony and Cossick, Kathy L. and Zmud, Robert W.",
1248,P_0000000578,A Synthesis of Research on Requirements Analysis and Knowledge Acquisition Techniques,"Byrd, Terry Anthony and Cossick, Kathy L and Zmud, Robert W",
1249,C_001062,Reframing Success and Failure of Information Systems: A Performative Perspective1,"Cecez-Kecmanovic, Dubravka and Kautz, Karlheinz and Abrahall, Rebecca",10.25300/MISQ/2014/38.2.11
1249,D_000990,Reframing Success and Failure of Information Systems - A Performative Perspective,"Cecez-Kecmanovic, Dubravka and Kautz, Karlheinz and Abrahall, Rebecca",
1249,P_0000001448,REFRAMING SUCCESS AND FAILURE OF INFORMATION SYSTEMS: A PERFORMATIVE PERSPECTIVE 1,"Cecez-Kecmanovic, Dubravka and Kautz, Karlheinz and Abrahall, Rebecca",
1250,C_001151,Restoring a Sense of Control During Implementation: How User Involvement Leads to System Acceptance,"Baronas, Ann-Marie K. and Louis, Meryl Reis",10.2307/248811
1250,D_000192,Restoring a Sense of Control During Implementation - How User Involvement Leads to System Acceptance,"Baronas, Ann-Marie K. and Louis, Meryl Reis",
1250,P_0000000532,Restoring a Sense of Control During Implementation: How User Involvement Leads to System Acceptance,"Baronas, Ann-Marie K and Reis, Meryl",
1251,C_000739,Framing Communication: How Agenda Alignment and Media Capabilities Shape Partially Cooperative Communication,"Harrison, Andrew and Windeler, Jaime B.",10.25300/MISQ/2020/15062
1251,D_001323,Framing Communication: How Agenda Alignment and Media Capabilities Shape Partially Cooperative Communication,"Harrison, Andrew and Windeler, Jaime B.",
1251,P_0000000737,FRAMING COMMUNICATION: HOW AGENDA ALIGNMENT AND MEDIA CAPABILITIES SHAPE PARTIALLY COOPERATIVE COMMUNICATION 1,"Harrison, Andrew and Windeler, Jaime B",10.25300/MISQ/2020/15062
1252,C_000060,Is a Core–Periphery Network Good for Knowledge Sharing? A Structural Model of Endogenous Network Formation on a Crowdsourced Customer Support Forum1,"Lu, Yingda and Singh, Param Vir and Sun, Baohong",10.25300/MISQ/2017/41.2.12
1252,D_001166,Is a Core-Periphery Network Good for Knowledge Sharing? A Structural Model of Endogenous Network Formation on a Crowdsourced Customer Support Forum,"Lu, Yingda and Singh, Param Vir and Sun, Baohong",
1252,P_0000001580,IS A CORE-PERIPHERY NETWORK GOOD FOR KNOWLEDGE SHARING? A STRUCTURAL MODEL OF ENDOGENOUS NETWORK FORMATION ON A CROWDSOURCED CUSTOMER SUPPORT FORUM 1,"Lu, Yingda and Param, Vir and Singh and Sun, Baohong",
1253,C_001461,Transfiguration Work and the System of Transfiguration: How Employees Represent and Misrepresent Their Work1,"Cunha, Joao and Carugati, Andrea",10.25300/MISQ/2018/13050
1253,D_001184,Transfiguration Work and the System of Transfiguration - How Employees Represent and Misrepresent Their Work,"da Cunha, João Vieira and Carugati, Andrea",
1253,P_0000001770,TRANSFIGURATION WORK AND THE SYSTEM OF TRANSFIGURATION: HOW EMPLOYEES REPRESENT AND MISREPRESENT THEIR WORK 1,"Cunha, Joao and Carugati, Andrea",10.25300/MISQ/2018/13050
1254,C_000406,Service Support Levels: An Organized Approach to End-User Computing,"Leitheiser, Robert L. and Wetherbe, James C.",10.2307/249187
1254,D_000149,Service Support Levels - An Organizational Approach to End-User Computing,"Leitheiser, Robert L. and Wetherbe, James C.",
1254,P_0000000986,End-User Computing Service Support Levels: An Organized Approach to End-User Computing,"Leithelser, Robert L and Wetherbe, James C",
1255,C_001655,Experiences in Strategic Information Systems Planning*,"Earl, Michael J.",10.2307/249507
1255,D_000335,Experiences in Strategic Information Systems Planning,"Earl, Michael J.",
1255,P_0000000030,Experiences in Strategic Information Systems Planning*,"Earl, Michael",
1256,C_001715,Reconciling the Paradoxical Findings of Choice Overload through an Analytical Lens,"Zhang, Nan and Xu, Heng",10.25300/MISQ/2021/16954
1256,D_001430,Reconciling the Paradoxical Findings of Choice Overload Through an Analytical Lens,"Zhang, Nan and Xu, Heng",10.25300/MISQ/2021/16954
1256,P_0000001497,RECONCILING THE PARADOXICAL FINDINGS OF CHOICE OVERLOAD THROUGH AN ANALYTICAL LENS 1,"Zhang, Nan and Xu, Heng",10.25300/MISQ/2021/16954
1257,C_001578,When Social Media Delivers Customer Service: Differential Customer Treatment in the Airline Industry1,"Gunarathne, Priyanga and Rui, Huaxia and Seidmann, Abraham",10.25300/MISQ/2018/14290
1257,D_001209,When Social Media Delivers Customer Service - Differential Customer Treatment in the Airline Industry,"Gunarathne, Priyanga and Rui, Huaxia and Seidmann, Abraham",
1257,P_0000001653,WHEN SOCIAL MEDIA DELIVERS CUSTOMER SERVICE: DIFFERENTIAL CUSTOMER TREATMENT IN THE AIRLINE INDUSTRY 1,"Gunarathne, Priyanga and Rui, Huaxia and Seidmann, Abraham",10.25300/MISQ/2018/14290
1258,C_001354,A Cross-Cultural Study on Escalation of Commitment Behavior in Software Projects1,"Keil, Mark and Tan, Bernard C. Y. and Wei, Kwok-Kee and Saarinen, Timo and Tuunainen, Virpi and Wassenaar, Arjen",10.2307/3250940
1258,D_000509,A Cross-Cultural Study on Escalation of Commitment Behavior in Software Projects,"Keil, Mark and Tan, Bernard C. Y. and Wei, Kwok Kee and Saarinen, Timo and Tuunainen, Virpi Kristiina and Wassenaar, Arjen",
1258,P_0000000973,A CROSS-CULTURAL STUDY ON ESCALATION OF COMMITMENT BEHAVIOR IN SOFTWARE PROJECTS 1,"Keil, Mark and Tan, Bernard C Y and Wei, Kwok-Kee and Saarinen, Timo and Tuunainen, Virpi and Wassenaar, Arjen",
1259,C_000852,Effective Design And Use Of Computer Decision Models,"Fuerst, William L. and Martin, Merle P.",10.2307/249241
1259,D_000100,Effective Design and Use of Computer Decision Models,"Fuerst, William L. and Martin, Merle P.",
1259,P_0000001454,Effective Design And Use Of Computer Decision Models,"Fuerst, William L and Martin, Merle P",
1260,C_000643,The Ends of Information Systems Research: A Pragmatic Framework1,"Constantinides, Panos and Chiasson, Mike W. and Introna, Lucas D.",10.2307/41410403
1260,D_000878,The Ends of Information Systems Research - A Pragmatic Framework,"Constantinides, Panos and Chiasson, Mike W. and Introna, Lucas D.",
1260,P_0000000702,THE ENDS OF INFORMATION SYSTEMS RESEARCH: A PRAGMATIC FRAMEWORK 1,"Constantinides, Panos and Chiasson, Mike W and Introna, Lucas D",
1261,C_001956,"United We Stand, Divided We Fall: An Autogenic Perspective on Empowering Cybersecurity in Organizations","Durcikova, Alexandra and Miranda, Shaila M. and Jensen, Matthew L. and Wright, Ryan T.",10.25300/MISQ/2024/17211
1261,D_001516,"United We Stand, Divided We Fall: An Autogenic Perspective on Empowering Cybersecurity in Organizations","Durcikova, Alexandra and Miranda, Shaila M. and Jensen, Matthew L. and Wright, Ryan T.",10.25300/MISQ/2024/17211
1261,P_001957,"UNITED WE STAND, DIVIDED WE FALL: AN AUTOGENIC PERSPECTIVE ON EMPOWERING CYBERSECURITY IN ORGANIZATIONS 1","Durcikova, Alexandra and Miranda, Shaila M and Jensen, Matthew L and Wright, Ryan T",10.25300/MISQ/2024/17211
1262,C_000277,Conceptualizing Generalizability: New Contributions and a Reply1,"Lee, Allen S. and Baskerville, Richard L.",10.2307/41703479
1262,D_000900,Conceptualizing Generalizability - New Contributions and a Reply,"Lee, Allen S. and Baskerville, Richard L.",
1262,P_0000000528,CONCEPTUALIZING GENERALIZABILITY: NEW CONTRIBUTIONS AND A REPLY 1,"Lee, Allen S and Baskerville, Richard L",
1263,C_001674,Algorithmic Processes of Social Alertness and Social Transmission: How Bots Disseminate Information on Twitter,"de Lima Salge, Carolina Alves and Karahanna, Elena and Thatcher, Jason Bennett",10.25300/MISQ/2021/15598
1263,D_001455,Algorithmic Processes of Social Alertness and Social Transmission: How Bots Disseminate Information on Twitter,"de Lima Salge, Carolina Alves and Karahanna, Elena and Thatcher, Jason",10.25300/MISQ/2021/15598
1263,P_0000001070,ALGORITHMIC PROCESSES OF SOCIAL ALERTNESS AND SOCIAL TRANSMISSION: HOW BOTS DISSEMINATE INFORMATION ON TWITTER 1,"Alves, Carolina and Salge, Lima and Karahanna, Elena and Thatcher, Jason Bennett",10.25300/MISQ/2021/15598
1264,C_000330,Total Customer Relationship*,"Synnott, W. R.",10.2307/249174
1264,P_0000000589,TOTAL CUSTOMER RELATIONSHIP*,,
1265,C_000363,"A Comparison of Judgement, Skills, and Prompting Effects Between Auditors and Systems Analysts","Grabski, Severin V. and Reneau, J. Hal and West, Stephen G.",10.2307/249356
1265,D_000166,"A Comparison of Judgement, Skills, and Prompting Effects Between Auditors and Systems Analysts","Grabski, Severin V. and Reneau, J. Hal and West, Stephen G.",
1265,P_0000000849,"A Comparison of Judgement, Skills, and Prompting Effects Between Auditors and Systems Analysts","Grabski, Severin V and Reneau, J. Hal and West, Stephen G and Professor",
1266,C_001346,Design and Evaluation of Auto-Id Enabled Shopping Assistance Artifacts in Customers’ Mobile Phones: Two Retail Store Laboratory Experiments1,"Venkatesh, Viswanath and Aloysius, John A. and Hoehle, Hartmut and Burton, Scot",10.25300/MISQ/2017/41.1.05
1266,D_001179,Design and Evaluation of Auto-ID Enabled Shopping Assistance Artifacts in Customers' Mobile Phones - Two Retail Store Laboratory Experiments,"Venkatesh, Viswanath and Aloysius, John A. and Hoehle, Hartmut and Burton, Scot",
1266,P_0000000911,DESIGN AND EVALUATION OF AUTO-ID ENABLED SHOPPING ASSISTANCE ARTIFACTS IN CUSTOMERS' MOBILE PHONES: TWO RETAIL STORE LABORATORY EXPERIMENTS 1,"Venkatesh, Viswanath and Aloysius, John A and Hoehle, Hartmut and Burton, Scot and Walton, Sam M",
1267,C_000823,Inside an Integrated MBA: An Information Systems View,"Slater, Jill Smith and McCubbrey, Donald J. and Scudder, Richard A.",10.2307/249601
1267,D_000390,Inside An Integrated MBA - An Information Systems View,"Slater, Jill Smith and McCubbrey, Donald J. and Scudder, Richard",
1267,P_0000001424,Inside an Integrated MBA: An Information Systems View,"Slater, Jill Smith and Mccubbrey, Donald J and Scudder, Richard A",
1268,C_000814,Knowledge Reuse for Customization: Metamodels in an Open Design Community for 3d Printing1,"Kyriakou, Harris and Nickerson, Jeffrey V. and Sabnis, Gaurav",10.25300/MISQ/2017/41.1.17
1268,D_001160,Knowledge Reuse for Customization - Metamodels in an Open Design Community for 3D Printing,"Kyriakou, Harris and Nickerson, Jeffrey V. and Sabnis, Gaurav",
1268,P_0000000733,SPECIAL ISSUE: IT AND INNOVATION KNOWLEDGE REUSE FOR CUSTOMIZATION: METAMODELS IN AN OPEN DESIGN COMMUNITY FOR 3D PRINTING 1,"Kyriakou, Harris and Nickerson, Jeffrey V and Sabnis, Gaurav and Nambisan, Sastish and Lyytinen, Kalle and Majchrzak, Ann and Song, Michal",
1269,C_001442,Building an Effective Information Systems Function,"Miller, William B.",10.2307/249334
1269,D_000014,Building an Effective Information Systems Function,"Miller, William B.",
1269,P_0000001076,Building IS Function BUILDING AN EFFECTIVE INFORMATION SYSTEMS FUNCTION,"Miller, William B",
1270,C_001649,The Impact of Explanation Facilities on User Acceptance of Expert Systems Advice,"Ye, L. Richard and Johnson, Paul E.",10.2307/249686
1270,D_000394,The Impact of Explanation Facilities in User Acceptance of Expert System Advice,"Ye, L. Richard and Johnson, Paul E.",
1270,P_0000000363,The Impact of Explanation Facilities on User Acceptance of Expert Systems Advice,"Ye, L. Richard and Johnson, Paul E",
1271,C_001887,Balancing Affordances and Constraints: Designing Enterprise Social Media for Organizational Knowledge Work,"Safadi, Hani",10.25300/MISQ/2023/16499
1271,D_001552,Balancing Affordances and Constraints: Designing Enterprise Social Media for Organizational Knowledge Work,"Safadi, Hani",10.25300/MISQ/2023/16499
1271,P_001887,BALANCING AFFORDANCES AND CONSTRAINTS: DESIGNING ENTERPRISE SOCIAL MEDIA FOR ORGANIZATIONAL KNOWLEDGE WORK 1,"Safadi, Hani",10.25300/MISQ/2023/16499
1272,C_000958,An Empirical Analysis of the Impact of Information Capabilities Design on Business Process Outsourcing Performance1,"Mani, Deepa and Barua, Anitesh and Whinston, Andrew",10.2307/20721414
1272,D_000796,An Empirical Analysis of the Impact of Information Capabilities Design on Business Process Outsourcing Performance,"Mani, Deepa and Barua, Anitesh and Whinston, Andrew B.",
1272,P_0000000013,AN EMPIRICAL ANALYSIS OF THE IMPACT OF INFORMATION CAPABILITIES DESIGN ON BUSINESS PROCESS OUTSOURCING PERFORMANCE 1,"Mani, Deepa and Barua, Anitesh and Whinston, Andrew",
1273,C_001022,CASE Tools as Organizational Change: Investigating Incremental and Radical Changes in Systems Development,"Orlikowski, Wanda J.",10.2307/249774
1273,D_000339,CASE Tools as Organizational Change - Investigating Incremental and Radical Changes in Systems Development,"Orlikowski, Wanda J.",
1273,P_0000000362,CASE Tools as Organizational Change: Investigating Incremental and Radical Changes in Systems Development,"Orlikowski, Wanda J",
1274,C_000133,"Aligning the IT Human Resource with Business Vision: The Leadership Initiative at 3M1,2","Roepke, Robert and Agarwal, Ritu and Ferratt, Thomas W.",10.2307/3250941
1274,D_000519,Aligning the IT Human Resource with Business Vision - The Leadership Initiative at 3M,"Roepke, Robert and Agarwal, Ritu and Ferratt, Thomas W.",
1275,C_000920,A Study of the Relationship Between Decision Model Naturalness and Performance,"Kottemann, Jeffrey E. and Remus, William E.",10.2307/248924
1275,D_000245,A Study of the Relationship Between Decision Model Naturalness and Performance,"Kottemann, Jeffrey E. and Remus, William E.",
1275,P_0000000129,A Study of the Relationship Between Decision Model Naturalness and Performance,"Kottemann, Jeffrey E and Remus, William E",
1276,C_001564,A Multiagent Competitive Gaming Platform to Address Societal Challenges1,"Ketter, Wolfgang and Peters, Markus and Collins, John and Gupta, Alok",10.25300/MISQ/2016/40.2.09
1276,D_001095,A Multiagent Competitive Gaming Platform to Address Societal Challenges,"Ketter, Wolfgang and Peters, Markus and Collins, John and Gupta, Alok",
1276,P_0000000453,A MULTIAGENT COMPETITIVE GAMING PLATFORM TO ADDRESS SOCIETAL CHALLENGES 1,"Ketter, Wolfgang and Peters, Markus and Collins, John and Gupta, Alok",
1277,C_000934,Personal Computing Trends and Problems: An Empirical Study,"Guimaraes, Tor",10.2307/249037
1277,D_000145,Personal Computing Trends and Problems - An Empirical Study,"Guimaraes, Tor and Ramanujam, Vasudevan",
1277,P_0000001273,Personal Computing Trends and Problems: An Empirical Study,"Guimaraes, Tor and Ramanujam, Vasudevan",
1278,C_001353,The Affective Response Model: A Theoretical Framework of Affective Concepts and Their Relationships in the ICT Context1,"Zhang, Ping",10.25300/MISQ/2013/37.1.11
1278,D_000982,The Affective Response Model - A Theoretical Framework of Affective Concepts and Their Relationships in the ICT Context,"Zhang, Ping",
1278,P_0000001369,THE AFFECTIVE RESPONSE MODEL: A THEORETICAL FRAMEWORK OF AFFECTIVE CONCEPTS AND THEIR RELATIONSHIPS IN THE ICT CONTEXT 1,"Zhang, Ping",
1279,C_001184,What Will the Change of the Millenium Do to Our Data Processing Systems?,"Pieptea, Dan R.",10.2307/249027
1279,P_0000001709,Issues and Opinions What Will the Change of the Millenium Do to Our Data Processing Systems?,,
1280,C_000522,Impact of Wikipedia on Market Information Environment: Evidence on Management Disclosure and Investor Reaction1,"Xu, Sean Xin and Zhang, Xiaoquan (Michael)",10.25300/MISQ/2013/37.4.03
1280,D_000980,Impact of Wikipedia on Market Information Environment - Evidence on Management Disclosure and Investor Reaction,"Xu, Sean Xin and Zhang, Xiaoquan",
1280,P_0000000560,IMPACT OF WIKIPEDIA ON MARKET INFORMATION ENVIRONMENT: EVIDENCE ON MANAGEMENT DISCLOSURE AND INVESTOR REACTION 1,"Xu, Sean Xin and Zhang, Michael",
1281,C_001874,"No News is Bad News: The Internet, Corruption, and the Decline of the Fourth Estate","Matherly, Ted and Greenwood, Brad N.",10.25300/MISQ/2023/17869
1281,D_001544,"No News is Bad News: The Internet, Corruption, and the Decline of the Fourth Estate","Matherly, Ted and Greenwood, Brad",10.25300/MISQ/2023/17869
1281,P_001867,"NO NEWS IS BAD NEWS: THE INTERNET, CORRUPTION, AND THE DECLINE OF THE FOURTH ESTATE 1","Matherly, Ted and Greenwood, Brad N",10.25300/MISQ/2023/17869
1282,C_001375,Examining the Effects of Interfirm Managerial Social Ties on It Components Diversity: An Agency Perspective1,"Xue, Ling and Yang, Ke and Yao, Yuliang",10.25300/MISQ/2018/13952
1282,D_001241,Examining the Effects of Interfirm Managerial Social Ties on IT Components Diversity - An Agency Perspective,"Xue, Ling and Yang, Ke and Yao, Yuliang",
1282,P_0000000476,EXAMINING THE EFFECTS OF INTERFIRM MANAGERIAL SOCIAL TIES ON IT COMPONENTS DIVERSITY: AN AGENCY PERSPECTIVE 1,"Xue, Ling and Yang, Ke and Yao, Yuliang",10.25300/MISQ/2018/13952
1283,C_000949,Using Polynomial Modeling to Understand Service Quality in E–Government Websites1,"Nishant, Rohit and Srivastava, Shirish C. and Teo, Thompson S. H.",10.25300/MISQ/2019/12349
1283,D_001288,Using Polynomial Modeling to Understand Service Quality in E-Government Websites,"Nishant, Rohit and Srivastava, Shirish C. and Teo, Thompson S. H.",
1283,P_0000000143,USING POLYNOMIAL MODELING TO UNDERSTAND SERVICE QUALITY IN E-GOVERNMENT WEBSITES 1,"Nishant, Rohit and Srivastava, Shirish C and Teo, Thompson S H",10.25300/MISQ/2019/12349
1284,C_001644,Measuring the Extent of EDI Usage in Complex Organizations: Strategies and Illustrative Examples*,"Massetti, Brenda and Zmud, Robert W.",10.2307/249659
1284,D_000411,Measuring the Extent of EDI Usage in Complex Organizations - Strategies and Illustrative Examples,"Massetti, Brenda and Zmud, Robert W.",
1284,P_0000000253,Measuring the Extent of EDI Usage in Complex Organizations: Strategies and Illustrative Examples*,"Massetti, Brenda and Zmud, Robert W",
1285,C_000866,Knowledge-Based Approaches to Database Design,"Storey, Veda C. and Goldstein, Robert C.",10.2307/249508
1285,D_000342,Knowledge-Based Approaches to Database Design,"Storey, Veda C. and Goldstein, Robert C.",
1285,P_0000000267,Knowledge-Based Approaches to Database Design,"Storey, Veda C and Simon, Wm E and Goldstein, Robert C",
1286,C_000030,Are Two Heads Better than One for Software Development? The Productivity Paradox of Pair Programming1,"Balijepally, VenuGopal and Mahapatra, RadhaKanta and Nerur, Sridhar and Price, Kenneth H.",10.2307/20650280
1286,D_000757,Are Two Heads Better than One for Software Development? The Productivity Paradox of Pair Programming,"Balijepally, Venugopal and Mahapatra, RadhaKanta and Nerur, Sridhar P. and Price, Kenneth H.",
1286,P_0000000588,ARE TWO HEADS BETTER THAN ONE FOR SOFTWARE DEVELOPMENT? THE PRODUCTIVITY PARADOX OF PAIR PROGRAMMING 1,"Balijepally, Venugopal and Mahapatra, Radhakanta and Nerur, Sridhar and Price, Kenneth H",
1287,C_002063,Are We There Yet? Analyzing Progress in the Conversion Funnel Using the Diversity of Searched Products,"Goldstein, Anat and Oestreicher-Singer, Gal and Barzilay, Ohad and Yahav, Inbal",10.25300/MISQ/2022/15524
1287,P_001784,ARE WE THERE YET? ANALYZING PROGRESS IN THE CONVERSION FUNNEL USING THE DIVERSITY OF SEARCHED PRODUCTS 1,"Goldstein, Anat and Oestreicher-Singer, Gal and Barzilay, Ohad and Yahav, Inbal",10.25300/MISQ/2022/15524
1288,C_001204,Media Selection as a Strategic Component of Communication1,"George, Joey F. and Carlson, John R. and Valacich, Joseph S.",10.25300/MISQ/2013/37.4.11
1288,D_000940,Media Selection as a Strategic Component of Communication,"George, Joey F. and Carlson, John R. and Valacich, Joseph S.",
1288,P_0000000351,MEDIA SELECTION AS A STRATEGIC COMPONENT OF COMMUNICATION 1,"George, Joey F and Carlson, John R and Valacich, Joseph S",
1289,C_000403,The Evolution of Information Systems Architecture: An Agent-Based Simulation Model,"Haki, Kazem and Beese, Jannis and Aier, Stephan and Winter, Robert",10.25300/MISQ/2020/14494
1289,D_001322,The Evolution of Information Systems Architecture: An Agent-Based Simulation Model,"Haki, Kazem and Beese, Jannis and Aier, Stephan and Winter, Robert",
1289,P_0000000615,THE EVOLUTION OF INFORMATION SYSTEMS ARCHITECTURE: AN AGENT-BASED SIMULATION MODEL 1,"Haki, Kazem and Beese, Jannis and Aier, Stephan and Winter, Robert and Mckelvey, Bill and Tanriverdi, Hüseyin and Yoo, Youngjin",10.25300/MISQ/2020/14494
1290,C_001968,What Makes One Intrinsically Interested in IT? An Exploratory Study on Influences of Autistic Tendency and Gender in the U.S. and India,"Jia, Ronnie and Steelman, Zachary R. and Jia, Heather H.",10.25300/MISQ/2022/16362
1290,P_0000001761,WHAT MAKES ONE INTRINSICALLY INTERESTED IN IT? AN EXPLORATORY STUDY ON INFLUENCES OF AUTISTIC TENDENCY AND GENDER IN THE U.S. AND INDIA 1,"Jia, Ronnie and Steelman, Zachary R and Jia, Heather H",10.25300/MISQ/2022/16362
1291,C_001617,Practicing Safe Computing: A Multimethod Empirical Examination of Home Computer User Security Behavioral Intentions1,"Anderson, Catherine L. and Agarwal, Ritu",10.2307/25750694
1291,D_000783,Practicing Safe Computing - A Multimedia Empirical Examination of Home Computer User Security Behavioral Intentions,"Anderson, Catherine L. and Agarwal, Ritu",
1291,P_0000000967,PRACTICING SAFE COMPUTING: A MULTIMETHOD EMPIRICAL EXAMINATION OF HOME COMPUTER USER SECURITY BEHAVIORAL INTENTIONS 1,"Anderson, Catherine L and Agarwal, Ritu",
1292,C_000228,Enhancing Information Retrieval Through Statistical Natural Language Processing: A Study of Collocation Indexing1,"Arazy, Ofer and Woo, Carson",10.2307/25148806
1292,D_000719,Enhancing Information Retrieval Through Statistical Natural Language Processing - A Study of Collocation Indexing,"Arazy, Ofer and Woo, Carson",
1292,P_0000000774,ENHANCING INFORMATION RETRIEVAL THROUGH STATISTICAL NATURAL LANGUAGE PROCESSING: A STUDY OF COLLOCATION INDEXING 1,"Arazy, Ofer and Woo, Carson",
1293,C_000216,The Design Theory Nexus1,"Pries-Heje, Jan and Baskerville, Richard",10.2307/25148870
1293,D_000753,The Design Theory Nexus,"Pries-Heje, Jan and Baskerville, Richard L.",
1293,P_0000000512,THE DESIGN THEORY NEXUS 1,"Baskerville, Richard",
1294,C_000669,Assessing the Unacquainted: Inferred Reviewer Personality and Review Helpfulness,"Liu, Angela Xia and Li, Yilin and Xu, Sean Xin",10.25300/MISQ/2021/14375
1294,D_001390,Assessing the Unacquainted: Inferred Reviewer Personality and Review Helpfulness,"Liu, Angela Xia and Li, Yilin and Xu, Sean Xin",
1294,P_0000000894,ASSESSING THE UNACQUAINTED: INFERRED REVIEWER PERSONALITY AND REVIEW HELPFULNESS 1,"Liu, Angela Xia and Li, Yilin and Xu, Sean Xin",10.25300/MISQ/2021/14375
1295,C_001928,Technological Entitlement: It’s My Technology and I’ll (Ab)Use It How I Want To,"Amo, Laura C. and Grijalva, Emily and Herath, Tejaswini and Lemoine, G. James and Rao, H. Raghav",10.25300/MISQ/2022/15499
1295,P_0000001759,TECHNOLOGICAL ENTITLEMENT: IT'S MY TECHNOLOGY AND I'LL (AB)USE IT HOW I WANT TO 1,"Amo, Laura C and Grijalva, Emily and Herath, Tejaswini and Lemoine, G. James and Rao, H. Raghav",10.25300/MISQ/2022/15499
1296,C_000611,Adoption of Identity Theft Countermeasures and its Short- and Long-Term Impact on Firm Value1,"Bose, Indranil and Leung, Alvin Chung Man",10.25300/MISQ/2019/14192
1296,D_001257,Adoption of Identity Theft Countermeasures and its Short- and Long-Term Impact on Firm Value,"Bose, Indranil and Leung, Alvin Chung Man",
1296,P_0000001428,ADOPTION OF IDENTITY THEFT COUNTERMEASURES AND ITS SHORT-AND LONG-TERM IMPACT ON FIRM VALUE 1,"Bose, Indranil and Chung, Alvin and Leung, Man",10.25300/MISQ/2019/14192
1297,C_001277,Digital Innovation as a Fundamental and Powerful Concept in the Information Systems Curriculum1,"Fichman, Robert G. and Dos Santos, Brian L. and Zheng, Zhiqiang (Eric)",10.25300/MISQ/2014/38.2.01
1297,D_000998,Digital Innovation as a Fundamental and Powerful Concept in the Information Systems Curriculum,"Fichman, Robert G. and Dos Santos, Brian L. and Zheng, Zhiqiang",
1297,P_0000000778,DIGITAL INNOVATION AS A FUNDAMENTAL AND POWERFUL CONCEPT IN THE INFORMATION SYSTEMS CURRICULUM 1,"Fichman, Robert G and Santos, Brian L Dos and Zheng, Eric",
1298,C_000609,Technology Issues Facing Corporate Management in the 1990s1,"Dixon, Paul J. and John, Darwin A.",10.2307/248998
1298,D_000237,Technology Issues Facing Corporate Management in the 1990s,"Dixon, Paul J. and John, Darwin A.",
1298,P_0000000857,Technology Issues Facing Corporate Management in the 1990sl,"Dixon, Paul J",
1299,C_001150,Empirical Evidence For a Descriptive Model of Implementation,"Lucas, Henry C.",10.2307/248939
1299,P_0000000928,Empirical Evidence For a Descriptive Model of Implementation,"Lucas, Henry C",
1300,C_001909,Dynamics of Competition on Openness Strategies and Software Maintenance,"Mallipeddi, Rakesh R. and Demirezen, Emre M. and Kumar, Subodha and Gopal, Ram D.",10.25300/MISQ/2023/17063
1300,D_001543,Dynamics of Competition on Openness Strategies and Software Maintenance,"Mallipeddi, Rakesh R. and Demirezen, Emre M. and Kumar, Subodha and Gopal, Ram D.",10.25300/MISQ/2023/17063
